job_id,title,company,date,link,insight,description
3845620624,"Associate Vice President (AVP), Government Pharmacy",Blue Cross NC,2024-02-08,https://www.linkedin.com/jobs/view/3845620624/?eBP=NON_CHARGEABLE_CHANNEL&refId=f%2Fqv3f0StxeGZHKtJeDyOQ%3D%3D&trackingId=HbW0kw0vAmLYPS1Dqvdk4g%3D%3D&trk=flagship3_search_srp_jobs,"['$165.8K/yr - $331.6K/yr On-site Full-time Executive', '5,001-10,000 employees · Insurance', 'Skills: Government Business, Bid Processes, +8 more', 'See recent hiring trends for Bluecrossnc-LL. Try Premium for $0', '', 'Am I a good fit for this job?', 'How can I best position myself for this job?', 'Tell me more about Blue Cros...']","About the job
Job Description

Blue Cross NC Corporate Pharmacy Department is seeking an Associate Vice President (AVP) for Government Pharmacy. The role involves leading teams in the Medicare Segment with plans for expansion into other Government Segments. The ideal candidate will have demonstrated experience in team leadership, product development, Utilization Management, Cost of Care, and quality strategies to ensure government products comply with standards and meet stakeholder needs.

What You'll Do


Lead and support a team of high performing managed care professionals and teams including utilization management, clinical programs, trend management, costs of care programs, quality programs and compliance,
Acquire and maintain top talent within the Corporate Pharmacy Government business vertical and oversee staff, all whom are driven with a common purpose to improve healthcare for all, 
Deliver on optimal performance of the Medicare pharmacy program across Medicare Advantage, including DSNP. EGWP and the Medicare Prescription Drug Program (Part D) to include operational expense, medical expense, budgeting and cost of care, and Stars
Oversee Corporate Pharmacy Compliance team and maintain partnerships with corporate compliance stakeholders. 
Support the development and execution of strategic plans for the Medicare Segment that will improve affordability, improve quality and strive for optimal PBM service, a favorable partner score card in the area of accountability and performance, 
Support growth of BC NC Medicare pharmacy program with innovative, high performing, suite of programs and services to meet the needs across Medicare Advantage, including DSNP, EGWP and the Medicare Prescription Drug Program (Part D)
Develop and maintain strong enterprise government business stakeholder relationships that ensure goal alignment with the Medicare Pharmacy Program,
Develop and maintain strong industry and peer health plan partnerships, to share and gain insights in all areas of Medicare work (operations, quality, cost of care); Foster development of such relationships within the team,
Collaborate with key areas of the organization to ensure expectations of internal and external stake holders of the pharmacy program are met including healthcare, quality, population health, actuarial, finance, data and analytics and sales
Support the development, execution and maintenance of program performance reporting and monitoring 
Support the development of CMS Part D bids Medicare Advantage, including DSNP, EGWP and the Medicare Prescription Drug Program (Part D) 


What You'll Bring


Bachelor’s degree in pharmacy or PharmD or MD with 10 years of healthcare management experience.
Expertise in health payer or pharmacy benefits management.
5 or more years of government business experience, including Medicare.
Proven leadership skills dedicated to the development and guidance of staff.


Salary Range

$165,800.00 - $331,600.00"
3979027531,"Senior Manager, Strategic Portfolio Management",Blue Cross NC,2024-07-17,https://www.linkedin.com/jobs/view/3979027531/?eBP=NON_CHARGEABLE_CHANNEL&refId=f%2Fqv3f0StxeGZHKtJeDyOQ%3D%3D&trackingId=RAwq8yKpgWX9qB8XiKfAqA%3D%3D&trk=flagship3_search_srp_jobs,"['$117.2K/yr - $222.5K/yr On-site Full-time Mid-Senior level', '5,001-10,000 employees · Insurance', 'Skills: Capital Allocation, Investment Banking, +8 more', 'See recent hiring trends for Bluecrossnc-LL. Try Premium for $0']","About the job
Job Description

The Blue Cross NC Diversified Business Group (DBG) is focused on driving improvements in health care, affordability, access and equity through investments and partnerships with innovative health care organizations in North Carolina and beyond. We have a history of forging forward-thinking partnerships and investments with like-minded partners to create the blueprint of the future of health care.

We are seeking a multi-faceted, partnership-focused leader, who can drive both strategic and financial value for a nearly $1 billion strategic investment portfolio that is a combination of non-control, direct equity investments in innovative healthcare companies and fund investments in private equity and venture capital funds.

In this pivotal role, you will leverage industry and portfolio management expertise to oversee and coordinate strategic partnerships, investments and key assets at Blue Cross NC. Responsible for leading the team that is focused on monitoring, tracking, optimizing, and reporting of our portfolio of strategic investments. Assists broadly with relationship management, strategic intelligence, portfolio optimization, and governance while working with senior leaders across the Blue Cross NC organization and at partner companies.

What You’ll Do


Oversee and optimize the performance of strategic partnerships.
Leads the monitoring, tracking, and reporting of strategic, financial, and operational metrics.
Facilitate and coordinate with internal stakeholders across the organization to optimize the partnerships.
Assist in the development and expansion of collaborations across the portfolio, including strategic conversations, negotiations, and legal documentation.
Support capital allocation decisions in the strategic portfolio.
Provide strategic insight to internal stakeholders through proprietary and third-party research, including competitive analyses, M&A activity, and potential innovation in various sectors of healthcare.
Develop and deliver periodic reports and updates for the Board of Trustees, executive management, and the Strategic Investment Committee.


What You’ll Give


Bachelor's degree or advanced degree (where required)
8+ years of experience in related field
In lieu of degree, 10+ years of experience in related field


Bonus Points: (Preferred qualifications)


Bachelor’s degree and a minimum of eight years of professional work experience, with at least six years of direct experience in portfolio management, partnership or business development, FP&A, consulting, investment banking, corporate development, and/or private equity. 
OR Master’s degree and a minimum of six years of professional work experience, with at least four years of direct experience as stated above. 
Five years of experience leading teams and/or directly managing staff.
Increasing levels of responsibility throughout career.
Highly collaborative.
Strong quantitative skills.
Strong written and verbal communication skills.


What You’ll Get

Blue Cross NC is truly a great place to work – and we have the hardware to prove it. Each year, we’re recognized for our commitment to our culture, community, work-life flexibility, benefits, diversity and more. Join us and help us make health care better for all!

Salary Range

$117,200.00 - $222,500.00"
3958756183,Consulting Actuary - Medicare Part D,Blue Cross NC,2024-05-31,https://www.linkedin.com/jobs/view/3958756183/?eBP=NON_CHARGEABLE_CHANNEL&refId=f%2Fqv3f0StxeGZHKtJeDyOQ%3D%3D&trackingId=qWJEevkxlMYGa9l3Qqjcqg%3D%3D&trk=flagship3_search_srp_jobs,"['$105.5K/yr - $200.5K/yr On-site Full-time Mid-Senior level', '5,001-10,000 employees · Insurance', 'Skills: Actuarial Science, Actuaries, +8 more', 'See recent hiring trends for Bluecrossnc-LL. Try Premium for $0']","About the job
Job Description

This Consulting Actuary with a Medicare Part D focus on the Medicare Pricing team, will provide pricing, forecasting, and strategic support for all Blue Cross NC Medicare products with a particular emphasis on Medicare Part D. You will identify and evaluate risks and strategic opportunities involving Blue Cross NC’s Medicare business through the deployment of actuarial concepts. As a Consulting Actuary you will also provide Medicare thought leadership and assist in the development of go-to-market strategies.


Develop and maintain actuarial models to support the Medicare Advantage Part D bid process
Provide proactive and strategic thought leadership relating but not limited to pharmacy network, formulary, and Medicare Part D topics
Manage relationship with external Pharmacy Benefits Manager as primary point of contact
Experience providing ad-hoc analytic and pricing support for corporate and departmental projects.
Perform actuarial research, experience studies, and statistical analyses using Excel, SQL, SAS, and other tools
Communicate effectively with all levels and divisions within the organization, including Divisional Leadership
Develop and maintain strong business relationships with internal partners through business expertise and exceptional support; act as a strategic advisor
Meet continuing education standards required for job function, thought leadership and maintenance of actuarial credentials.


Hiring Requirements


Bachelor's degree or advanced degree (where required)
Member of the American Academy of Actuaries
Fellow of the Society of Actuaries
7 years of relevant actuarial experience, related experience may be considered.
5 years of relevant Medicare Part D experience
In lieu of an FSA, will consider candidates who are an Associate of the Society of Actuaries (ASA) and have at least 9 years of relevant actuarial experience.


Salary Range

$105,500.00 - $200,500.00"
3945998756,Principal Data & Analytics Governance Analyst,Blue Cross NC,2024-06-10,https://www.linkedin.com/jobs/view/3945998756/?eBP=NON_CHARGEABLE_CHANNEL&refId=f%2Fqv3f0StxeGZHKtJeDyOQ%3D%3D&trackingId=VLu22jlEzGMdC%2BAYxd4ZoA%3D%3D&trk=flagship3_search_srp_jobs,"['$91.1K/yr - $164K/yr Full-time Mid-Senior level', '5,001-10,000 employees · Insurance', 'Skills: Analytics, Analytical Skills, +6 more', 'See recent hiring trends for Bluecrossnc-LL. Try Premium for $0', '', 'Am I a good fit for this job?', 'How can I best position myself for this job?', 'Tell me more about Blue Cros...']","About the job
Job Description

IT is different here. Our work as technology specialists pushes the boundaries of what’s possible in health care. You will build solutions that make a real difference in people’s lives. Driven by the importance of their work, our team members innovate to elevate. We’re encouraged to be curious, collaborate, and turn ideas into solutions that can make health care better for all.

In this role you will lead the development and implementation of our enterprise’s Data and Analytics Governance strategy. Assume accountability for the assessment, improvement and governance of quality and ongoing fitness-for-purpose of the organization's foundational data and analytics products.

If you are ready to make a career out of making a difference, then you are the person for this team.

What You Will Do


Lead governance and process development principles to drive end-to-end Data and Analytics framework implementation and adoption. Provide Strategic Thought Leadership into the Development and Implementation of Data and Analytics Governance Strategy and Framework
Provide strategic thought leadership to define, improve and execute best practices and performance measures for foundational and strategic data and analytics products
Forge strong business and stakeholder partnerships with Business and IT leaders to understand value and risk drivers, assess needs, and develop solutions in alignment with Data and Analytics Governance goals
Lead governance and process development principles to drive end-to-end framework implementation and adoption


What You Bring


Bachelor's degree or advanced degree (where required)
8+ years of experience in related field
In lieu of degree, 10+ years of experience in related field


Salary Range

$91,100.00 - $164,000.00"
3942259594,Principal Logical Data Modeler,Blue Cross NC,2024-06-04,https://www.linkedin.com/jobs/view/3942259594/?eBP=NON_CHARGEABLE_CHANNEL&refId=f%2Fqv3f0StxeGZHKtJeDyOQ%3D%3D&trackingId=2OPrbHE%2BWx7bXhEYTU1FYQ%3D%3D&trk=flagship3_search_srp_jobs,"['$105.6K/yr - $191.8K/yr Full-time Mid-Senior level', '5,001-10,000 employees · Insurance', 'Skills: Data Models, Data Modeling, +8 more', 'See recent hiring trends for Bluecrossnc-LL. Try Premium for $0', '', 'Am I a good fit for this job?', 'How can I best position myself for this job?', 'Tell me more about Blue Cros...']","About the job
Job Description

IT is different here. Our work as technology specialists pushes the boundaries of what’s possible in health care. You will build solutions that make a real difference in people’s lives. Driven by the importance of their work, our team members innovate to elevate. We’re encouraged to be curious, collaborate, and turn ideas into solutions that can make health care better for all.

The Principal Logical Data Modeler providers leadership in designing, implementing, and documenting complex data architecture and data modeling solutions, which include the use of relational, dimensional, and NoSQL databases. These solutions support enterprise data management, business intelligence, machine learning, data science, and other business interests. In this role you will also be responsible for gathering and understanding data requirements from the business to translate into logical models.

If you are ready to make a career out of making a difference, then you are the person for this team.

What You Will Do


Information Modeling: Establishes and follows data warehousing architectural principles in the creation of data warehouse layers (historical layer, business layers and datamarts) and ensures usability and efficiency of the data warehouse presentation layer. Acts as Subject Matter Expert for information modeling process, techniques and issues across the enterprise. Creates fully attributed and documented conceptual, logical and physical models.
Requirement Analysis: Analyzes data to verify business requirements and design the data models. Provides domain-specific data modeling/ architect coordination to ensure adherence to defined data management and architecture processes.
 Data Architecture: Provides data modeling/architectural expertise that supports integration efforts across enterprise data stores. Provides guidance, road mapping and consulting services for one or more of the strategic domains of the company. Participates in domain/product specific architectural working groups to provide data modeling insights and recommended solutions. Provides inputs on the data management of data assets, architectural inputs on the data consumption layers, access and security requirements, documentation on how data flows from its origination and acquisition points.
Logical Modeling: Acts as harvester of data requirements from the business with translation and development into logical models. To act as single source of truth for logical models. Heavy business facing interaction with deep health insurance knowledge. Technical knowledge around ER Studio, understanding of change control processes and practices, and data lifecycle management.
Standards & Process: Facilitates data model review sessions. Creates, maintains, implements and communicates the data modeling standards and guidelines that support architecture standards and ensure effective evolution of architecture within the organization.
Leading and mentoring - Influences, consuls with and builds collaborative working relationships with business and IT leadership levels to help meet long term business objectives. Provides expert inputs on process improvements and maturing the data modeling practice to meet enterprise goals of managing data as a product. Takes the lead on Data modeling initiatives and mentor/oversee the work of other data modelers contributing to the initiative.


What You Bring


 Bachelor's degree or advanced degree (where required)
 8+ years of experience in related field.
 In lieu of degree, 10+ years of experience in related field.


Salary Range

$105,600.00 - $191,800.00"
3975518358,Clinical Coding Analyst,Blue Cross NC,2024-07-12,https://www.linkedin.com/jobs/view/3975518358/?eBP=NON_CHARGEABLE_CHANNEL&refId=f%2Fqv3f0StxeGZHKtJeDyOQ%3D%3D&trackingId=33uTILRDHiwaTqKRdNB52g%3D%3D&trk=flagship3_search_srp_jobs,"['On-site Full-time Mid-Senior level', '5,001-10,000 employees · Insurance', 'Skills: Licensed Practical Nurse (LPN), Resource Allocation, +2 more', 'See recent hiring trends for Bluecrossnc-LL. Try Premium for $0', '', 'Am I a good fit for this job?', 'How can I best position myself for this job?', 'Tell me more about Blue Cros...']","About the job
Job Description

Provides technical, clinical and coding expertise to support coding related projects. Consults/collaborates with all plan areas regarding national coding standards and applicability to BCBSNC claims processing systems and reimbursement policy. Presents findings and trends in coding practices to internal/external audiences and makes recommendations regarding coding standards.

What You'll Do


Provide consultative expertise to other areas (e.g. Compliance, Claims Operations, Legal, Network Management, third party vendors and Medical Policy) regarding current and emerging coding/documentation issues.
Develop policies and standard operating procedures for the Healthcare division, which impact multiple business areas to ensure compliance with regulatory agencies, state and federal law and ensure consistency of reviews and operations.
Obtain and maintain all Clinical Code sets as issued from CMS, AMA and ADA.
Collaborate with multiple business areas to determine & ensure proper coding logic in the claims processing systems, based on member benefits & existing guidelines
Acts as a knowledge resource to pricing & expense analyst regarding charge/pricing related issues, providing processing and programming recommendation
Identify trends in coding practices to internal/external audiences and make recommendations regarding coding standards.
Assimilate necessary documentation, including medical records, and apply clinical coding expertise to evaluate appropriateness of provider coding and assess medical necessity of services rendered with referral to Medical Director as appropriate.
Gather appropriate claims data, analyze and prepare summary of analysis to assist in the development of resource allocation strategies to meet changing business needs.
Respond to internal and external inquiries regarding specific medical procedure coding issues and provide education on proper coding techniques via written and/or telephonic communications. 
Develop educational materials for providers identified as outliers and collaborate with Network Management on delivery/communication of information to provider.
Maintain documents for tracking audit results, status/outcomes of reviews etc.
Participate in or lead special projects based on business area needs requiring independent, sound decision making and broad based understanding of impact on the individual department as well as impact on corporate objectives. 


What You'll Bring (Hiring Requirements)


RN or LPN with a valid NC license
3+ years of experience in related field
If LPN, 7+ years of experience in related field
Certified Professional Coder
Special Investigations Unit experience preferred


Salary Range

$68,200.00 - $109,100.00"
3972932853,"Team Leader, Compliance",Blue Cross NC,2024-07-10,https://www.linkedin.com/jobs/view/3972932853/?eBP=NON_CHARGEABLE_CHANNEL&refId=f%2Fqv3f0StxeGZHKtJeDyOQ%3D%3D&trackingId=VziMnGS%2FN2xpwfpFnc4XrQ%3D%3D&trk=flagship3_search_srp_jobs,"['$69K/yr - $124.2K/yr On-site Full-time Mid-Senior level', '5,001-10,000 employees · Insurance', 'Skills: Medicare, Timelines, +8 more', 'See recent hiring trends for Bluecrossnc-LL. Try Premium for $0', '', 'Am I a good fit for this job?', 'How can I best position myself for this job?', 'Tell me more about Blue Cros...']","About the job
Job Description

Supervises staff responsible for departmental/divisional projects and activities to ensure compliance with new and existing laws, regulations and requirements. Coordinates the day-to-day operational and tactical aspects of compliance related projects, new initiatives and other ongoing business deliverables in accordance with business needs. Identifies compliance risks and works with Corporate Compliance and other business areas as needed to develop and/or facilitate implementation of corrective action plans to mitigate risks. Conducts audits and compliance reviews to monitor ongoing compliance.

What You'll Do


Supervise staff efforts in departmental audit, to maintain departmental/divisional compliance with existing laws, regulations and requirements by leading cross functional activities that may impact a range of critical business processes aligned directly to key strategic initiatives.
Develop project plans and recommendations in support of Departmental/Divisional compliance objectives and leads implementation; develops and tracks budget and reports on the status of the project. 
Evaluate project risks, develop contingency plans and respond to change in risk as the project progresses.
Collaborates closely with stakeholders in the analysis, design, development, implementation, and operational support of system/process enhancements and configurations to ensure quality, cost effectiveness, timeliness of customer service, and regulatory requirements and mandates are met. 
Lead the analysis and assessment of the departmental environment and recommend remediation initiatives and/or compliance programming in consultation with Corporate Compliance.
Perform review of operational policies for compliance with state/federal laws and regulations and/or process improvements/efficiencies as needed.
Manage and/or facilitate departmental/divisional implementation and remediation of compliance initiatives in conjunction with Corporate Compliance.
Develop and implement training and other communications for department personnel as needed
When working with Medicare products, coordinates departmental/divisional oversight of compliance programs and activities under the oversight of the Corporate entities supporting Medicare programs.
May serve as privacy coordinator for CRPI, first point of contact and provide subject matter expertise for privacy related questions. Develop and implement corrective action plans to address identified privacy issues.


What You'll Bring (Hiring Requirements)


Bachelor's degree or advanced degree (where required)
5+ years of experience in related field; preferably in Appeals
Medicare experience required
In lieu of degree, 7+ years of experience in related field


Salary Range

$69,000.00 - $124,200.00"
3974399214,"Manager, Analytics",Blue Cross NC,,https://www.linkedin.com/jobs/view/3974399214/?eBP=NON_CHARGEABLE_CHANNEL&refId=PInPb5eHCicBRSNpG8IPTQ%3D%3D&trackingId=SIEjgIwNciUFxK7r%2FHA00Q%3D%3D&trk=flagship3_search_srp_jobs,"['Full-time Mid-Senior level', '5,001-10,000 employees · Insurance', 'Skills: Analytics, Analytical Skills, +6 more', 'See recent hiring trends for Bluecrossnc-LL. Try Premium for $0', '', 'Am I a good fit for this job?', 'How can I best position myself for this job?', 'Tell me more about Blue Cros...']","About the job
Job Description

IT is different here. Our work as technology specialists pushes the boundaries of what’s possible in health care. You will build solutions that make a real difference in people’s lives. Driven by the importance of their work, our team members innovate to elevate. We’re encouraged to be curious, collaborate, and turn ideas into solutions that can make health care better for all.

In this role you will be critical leader in managing our pharmacy analytics group and will be responsible for driving cost of care savings.

If you are ready to make a career out of making a difference, then you are the person for this team.

What You Will Do


Manage a team that consults with business areas to identify the most important data driven questions and define initiatives to drive strategic objectives
Promote the use of the latest tools and techniques for analysis to build sophisticated analytics products that power business decision making
Partner with the business areas to help craft their analytics road map (people, process and technology) to achieve business goals and identified priorities
Support the development, maintenance and integrity of data sets used for analysis of enterprise programs, reports, internal and external research projects, and analytic studies
Stay abreast of developments at the intersection of science, technology, and business relevant to the company and drive business innovation through analytics
Collaborate with leadership to ensure continued advancement of the enterprise’s analytics maturity
Support the creation and cultivation of an insights and analytics driven culture across the organization
Build relationships both within Blue Cross NC and the external analytics community to continue to attract and develop top-tier talent


What You Bring


 Bachelor's degree or advanced degree (where required)
 8+ years of experience in related field.
 In lieu of degree, 10+ years of experience in related field.


Salary Range

$105,600.00 - $191,800.00"
3964005054,Sr Business Systems Analyst,Blue Cross NC,2024-07-01,https://www.linkedin.com/jobs/view/3964005054/?eBP=NON_CHARGEABLE_CHANNEL&refId=PInPb5eHCicBRSNpG8IPTQ%3D%3D&trackingId=M3tGx9UPG7Mwu6s1h2gWmw%3D%3D&trk=flagship3_search_srp_jobs,"['$75.9K/yr - $136.6K/yr Hybrid Full-time Mid-Senior level', '5,001-10,000 employees · Insurance', 'Skills: Communication, Written Communication, +8 more', 'See recent hiring trends for Bluecrossnc-LL. Try Premium for $0', '', 'Am I a good fit for this job?', 'How can I best position myself for this job?', 'Tell me more about Blue Cros...']","About the job
Job Description

We are looking for an experienced Contact Center Sr. Business System Analyst to join our already skilled team of experts. You will have a passion for technology and apply it to our high-performance culture. We care deeply about the work we do and the impact it has on our customers. You can take pride in knowing your work has a positive effect on the people of North Carolina.

You’ll be a trusted member of a high energy, tight-knit, creative team. As one of our valued members of the team you will be responsible for the engineering of various and complex aspects of both physical and cloud hosted Contact Center solutions and supporting infrastructures. Using your experience, you will develop and maintain technical standards and procedures for the IT Infrastructure organization in partnership with the Architects, business leads, vendor service providers and IT solution delivery teams as needed. We need for you to be able to analyze operational data, transform and manage business requirements to establish standards for new designs or modifications to existing equipment, systems, or processes. We will look for you to use your interpersonal skills to partner and consult with varied technical, business, project management staff and IT Leaders. We will look for you to leverage your advanced technical knowledge to design, build, deliver and maintain a variety of complex systems and integration.

What You Will Do


Coordinate the planning and development of highly complex engineering designs in support of the implementation of network, compute, telephony, platform, middleware and database solutions. 
Own and maintain technology currency and capacity planning in support of established SLAs.
As cross functional, multi-disciplinary infrastructure Contact Center SME, provide expertise and knowledge in emerging technologies with strategic technology vendors. 
Provide leadership in software and hardware licensing, financial and capacity activities that plan for the most efficient way to introduce and maintain datacenter technology within the environment.
Proactively provide Contact Center strategy and ongoing consultation for IT and Business Leadership areas as well as vendors affected by the BCBSNS Infrastructure and or Contact Center related applications and infrastructures.
Lead the detailed Contact Center infrastructure design of larger and/or more complex internal projects collaborating with IT stakeholders, service owners and partners. 
Provide operational readiness through the engineering, planning, coordination, and delivery of performance and tuning analysis, systems support, incident and problem resolution, software installation, and upgrades.
Maintain appropriate standardized guidelines, work procedures and schedules for solution engineering within the data center environment to expedite workflow and ultimately improve efficiencies.
Build collaborative relationships with the broader IT, business and architecture community to effectively maintain technical roadmaps and provide input into strategies and standards related to area of specialization.
Lead collaboration with vendors on infrastructure designs to ensure the final product is what was architected or designed.
Organize and lead new technology briefings with IT and Enterprise leadership at varied leadership forums.
Provide direction and assistance to less experienced team members and may oversee or coordinate work efforts as needed.


Hiring Preferences


Experience in multiple technical specialties strongly preferred.
Working Experience in the following technologies (Contact Center as a Service (CCaaS), CRM Integration, Genesys, AWS, Call Recording, Storage, Reporting, Private/public carrier services
Proven debugging and high-level technical troubleshooting skills
Exceptional oral and written communication and presentation skills
Ability to effectively manage multiple priorities with excellent organization and planning skillset.
Knowledge of Systems Development Life Cycle Methodologies and process flows.
Ability to correlate technical actions to business impact


Prior Working Experience With


Genesys Administration – Pure Cloud and or Premised based WWE
Development of Interactive Voice Response Systems (IVR)
Implementation of Contact Center Call Routing methods and strategies
Screen Capture and Call Recording
Work force Management tools and Contact Center staffing models
Desktop Computing 
Softphone configuration and design
Telecommunications planning and support
SIP Telephony


Hiring Requirements


Bachelor's degree or advanced degree (where required)
8+ years of experience in related field.
In lieu of degree, 10+ years of experience in related field Significant experience and expertise in the following technical specialties: network, compute, storage, telephony, platform, middleware, and/or database.
Experience automating tasks associated with technical specialties.
Experience successfully leading large and/or multi-faceted Contact Center projects and initiatives.


Salary Range

$75,900.00 - $136,600.00"
3955408336,Sr Actuarial Analyst,Blue Cross NC,2024-06-20,https://www.linkedin.com/jobs/view/3955408336/?eBP=NON_CHARGEABLE_CHANNEL&refId=PInPb5eHCicBRSNpG8IPTQ%3D%3D&trackingId=UBmY5NaSmg2RIkDmiQOx2w%3D%3D&trk=flagship3_search_srp_jobs,"['$75.9K/yr - $136.6K/yr Hybrid Full-time Mid-Senior level', '5,001-10,000 employees · Insurance', 'Skills: Actuarial Exams, Actuarial Science, +8 more', 'See how you compare to 3 applicants. Try Premium for $0', '', 'Am I a good fit for this job?', 'How can I best position myself for this job?', 'Tell me more about Blue Cros...']","About the job
Job Description

The Senior Actuarial Analyst will under general guidance and supervision, applies knowledge of mathematics, probability, statistics, and principles of business in order to provide assistance and technical support for rating/pricing, valuation, healthcare economics and/or financial forecasting. Works with a team of actuaries to assure a coordinated approach to the actuarial components of health programs. Provides actuarial support to Network Management, Underwriting, Sales and Marketing, Finance, and/or Healthcare.


Performs actuarial research, experience studies, and statistical analyses and calculations using Excel, SQL, and SAS.
Calculates premiums, risk scores, and reserves of new and existing plans of insurance.
Provides support to senior analysts or actuaries as required.
Retrieves and validates data for actuarial models. Builds model enhancements and determines reasons for changes to calculated factors. Analyzes impacts of changes to product lines and segments.
Communicates filing status to internal stakeholders and transmits rate filings to regulatory agencies (NCDOI, CMS).
Distributes established reports and responds to inquiries. Investigates trends and anomalies.
Provides analytic support for corporate and departmental projects.


Hiring Requirements


Bachelor's degree or advanced degree (where required)
4+ years of experience in relevant actuarial experience. Related experience may be considered.
Completed at least 5 actuarial exams towards the eventual attainment of the ASA designation.


Preferred Skills And Experience


Strong communication and organization skills


This specific position would focus on providing pricing, forecasting, and strategic support for all Blue Cross NC Medicare products. We are considering candidates at multiple pre-credentialed levels.

Salary Range

$75,900.00 - $136,600.00"
3908067120,"Principal Project/Program Manager, Medicare Pharmacy",Blue Cross NC,2024-04-23,https://www.linkedin.com/jobs/view/3908067120/?eBP=NON_CHARGEABLE_CHANNEL&refId=PInPb5eHCicBRSNpG8IPTQ%3D%3D&trackingId=L3%2FumtMY6kOMAT5CjYIj7Q%3D%3D&trk=flagship3_search_srp_jobs,"['$91.1K/yr - $164K/yr On-site Full-time Mid-Senior level', '5,001-10,000 employees · Insurance', 'Skills: Customer Satisfaction, Project Plans, +8 more', 'See recent hiring trends for Bluecrossnc-LL. Try Premium for $0', '', 'Am I a good fit for this job?', 'How can I best position myself for this job?', 'Tell me more about Blue Cros...']","About the job
Job Description

Leads and manages the day-to-day operational and tactical aspects of all Medicare related PBM (Pharmacy Benefit Manager) activities, new initiatives, and other ongoing business deliverables in accordance with business needs. Identifies, evaluates, and resolves issues that conflict with PBM related deliverables. Collaborates closely with project team members, business owners and sponsors to develop and successfully implement projects/programs. Assesses ongoing performance risks, develops mitigation and contingency plans. Oversees program to ensure initiatives have required resources, meets milestones, and are successfully implemented. Leads and coordinates matrixed and/or cross-functional team.

What You'll Do


Develops project plans and recommendations in support of Corporate Pharmacy objectives and leads implementation; tracks and reports on the status of efforts related to our PBM. Must ascertain, categorize, and manage projects in relation to corporate priorities.
Negotiates resources to staff projects effectively with appropriate skill sets, aligning skills to the project's needs.
Delegates work as required and ensures a quality end product through close customer contact and assesses customer/client satisfaction through direct feedback/evaluation.
Coordinates development and implementation of policies and procedures as well as development of compliance measurements. 
Controls and monitors project effectiveness; updates project plans, as necessary.
Ensures compliance with necessary audit requirements.
Represents Blue Cross NC in meetings with external parties including consultants, vendors, and others and may include service delivery management of vendors.
Assists with analysis and development of business processes to ensure quality, cost effectiveness, timeliness of customer service, and regulatory requirements and mandates are met.
Develops escalation process to channel issues and concerns to appropriate parties.
Evaluates program risks, developing contingency plans and responding to change in risk as initiatives progress.
Develops effective business process improvement initiatives and communication plans.
Performs analytic functions and coaches others in analytical production, technical and other areas.
Proposes a variety of solutions to business issues/problems utilizing appropriate analysis tools (i.e., Cost/Benefit Analysis, Flowcharting, etc.).
Documents and presents program management results through the development of criteria, issue analysis papers and reports; ensures that projects established objectives such as financial goals, where applicable and creates an evaluation plan to assess project performance in relation to stated goals.
Develops and tracks budgets, operating plans, and financial cost forecasts to support the program's objectives.
Provides indirect reports, if applicable, with well-defined expectations, ongoing feedback, coaching/ mentoring and/or training.


What You'll Bring (Hiring Requirements)


Bachelor's degree or advanced degree.
8+ years of experience in related field.
In lieu of degree, 10+ years of experience in related field.
Demonstrated experience in program management, preferably in a healthcare or pharmacy setting, with a focus on managing pharmacy benefit programs.
Ability to collaborate with internal stakeholders, external vendors, and pharmacy partners to achieve program goals and objectives.


Salary Range

$91,100.00 - $164,000.00"
